838	feat: implement JsonSchema validation and serialization (Issue #462)	jacanidjar:fix/json-schema-support	CLOSED	2026-01-25T11:32:25Z
837	Increase thread stack size for Scala Native + cleanup macros + bump up test coverage limits	plokhotnyuk:main	MERGED	2026-01-25T10:40:55Z
835	Extract common macro code to `CommonMacroOps`	plokhotnyuk:main	MERGED	2026-01-25T09:22:29Z
834	Enhance JSON interpolator with context-aware type checking	samuel-asleep:Enhance-json-interpolator	CLOSED	2026-01-25T08:14:25Z
833	Add JSON Schema 2020-12 Support to ZIO Blocks Schema	orbin123:support-json-schema-2020-12	CLOSED	2026-01-25T06:33:07Z
832	Enhance JSON string interpolator with type-safe interpolation	Aqil-Ahmad:feat/improve-json-interpolator	CLOSED	2026-01-25T06:13:09Z
831	Preserve DynamicOptic string format while refactoring toString	singhharsh1708:improve-tostring-schema	CLOSED	2026-01-25T03:52:53Z
830	Improve JsonSelection API consistency and orthogonality	json-improvements	MERGED	2026-01-25T01:20:10Z
829	Update auxlib, clib, javalib, nativelib, ... to 0.5.10	update/auxlib-0.5.10	MERGED	2026-01-25T00:56:47Z
828	docs(AGENTS.md): improve agent execution guidelines	agents-md-2	MERGED	2026-01-24T21:36:42Z
827	refactor(DerivedOptics): eliminate type parameter S from trait	derived-optics-2	MERGED	2026-01-24T21:00:08Z
826	Apply scalafmt formatting fixes and stabilize JSON interpolator tests	samuel-asleep:Enhance-json-interpolator	CLOSED	2026-01-24T19:19:02Z
825	Add AGENTS.md with development workflow guidelines	agents-md	MERGED	2026-01-24T16:08:58Z
824	Enhance toString of core data types	Nanashi-lab:tostringbounty	MERGED	2026-01-24T15:06:34Z
823	[WIP] Address feedback on Schema#transform implementation	copilot/sub-pr-818-one-more-time	MERGED	2026-01-24T15:00:16Z
822	[WIP] Address feedback on Schema#transform and related methods	copilot/sub-pr-818-yet-again	MERGED	2026-01-24T15:00:06Z
821	Use asOpaqueType for Newtype schemas to enable primitive type optimization	copilot/sub-pr-818-another-one	MERGED	2026-01-24T14:59:40Z
820	Use asOpaqueType for zio.prelude.Newtype schemas to enable optimized primitive storage	copilot/sub-pr-818-again	MERGED	2026-01-24T14:59:38Z
819	Use asOpaqueType for PosInt AnyVal schemas to enable primitive optimization	copilot/sub-pr-818	MERGED	2026-01-24T14:58:47Z
818	Add Schema#transform, #transformOrFail, #withTypeName, and #asOpaqueType	die-wrap-2	MERGED	2026-01-24T13:29:51Z
817	Add cancelling in-progress workflows for updated PRs + tune timeouts	plokhotnyuk:main	MERGED	2026-01-24T12:34:57Z
816	[Draft] feat(schema): add MessagePack support	avi-474:feat/messagepack-support	CLOSED	2026-01-24T12:32:33Z
815	JSON string interpolator	bimbab189:feat/json-string-interpolator	CLOSED	2026-01-24T12:09:46Z
814	Add test coverage limit checks in CI build	plokhotnyuk:main	MERGED	2026-01-24T11:33:08Z
813	Fix Thrift codecs + cleanup code and tests	plokhotnyuk:main	MERGED	2026-01-24T07:38:57Z
812	feat: Implemented Type-Safe JSON Interpolator	Pranjal6955:json/interpolator	CLOSED	2026-01-24T05:13:46Z
811	Improve JSON interpolator type-safety and diagnostics across keys, va…	samuel-asleep:Enhance-json-intrepolator	CLOSED	2026-01-24T04:52:45Z
810	add SchemaAdd Schema#transformOrFail	feature/451	MERGED	2026-01-24T01:34:33Z
809	Update bson to 5.6.2	update/bson-5.6.2	CLOSED	2026-01-24T00:49:32Z
808	Update zio-bson to 1.0.8	update/zio-bson-1.0.8	CLOSED	2026-01-24T00:49:20Z
807	Enhance toString of core data types for debugging	feature/issue-802-enhance-tostring	CLOSED	2026-01-24T00:45:40Z
806	Add first-class JSON Schema 2020-12 support	feature/json-schema-462	MERGED	2026-01-24T00:16:11Z
805	Add string literal interpolation support to JSON interpolator	bikramadhikari001:feat/json-interpolator-801	CLOSED	2026-01-23T21:37:50Z
800	Replace TypeName by TypeId & Macro Derivation	471-type-id	MERGED	2026-01-23T17:05:16Z
799	Cleanup `Json`, `JsonEncoder`, and `JsonDecoder` implementations	plokhotnyuk:main	MERGED	2026-01-23T16:33:45Z
798	Cleanup `Json` and `JsonError` APIs and implementations	plokhotnyuk:main	MERGED	2026-01-23T14:16:21Z
797	Add support JSON interpolation for other types that override `.toString` returning JSON representation	plokhotnyuk:main	MERGED	2026-01-23T09:03:45Z
796	Port Thrift Support to ZIO Schema 2	rajim59:schema-thrift-v2	CLOSED	2026-01-23T06:45:00Z
795	Update scala3-library, ... to 3.8.1	update/scala3-library-3.8.1	CLOSED	2026-01-23T00:54:50Z
794	Update scala-library to 3.8.1	update/scala-library-3.8.1	CLOSED	2026-01-23T00:54:45Z
792	Documentation of Optics Composition	khajavi:optics-compositions	MERGED	2026-01-22T23:53:14Z
791	Fix correctness and performance of `JsonInterpolator` and `Json` codec + add `Json.number(value: Float)` , `Json.number(value: Float)` and `JsonSelection.float`, and `Json.Boolean.apply` methods	plokhotnyuk:main	MERGED	2026-01-22T15:13:50Z
790	Schema Migration for zio-blocks	Nanashi-lab:migrationbounty	CLOSED	2026-01-22T11:28:17Z
789	Add Schema Migration System for ZIO Schema 2	bikramadhikari001:feat/schema-migration-519	CLOSED	2026-01-22T00:58:45Z
787	Fix incorrect decoding of top-level inlined collections by TOON codecs	plokhotnyuk:main	MERGED	2026-01-21T16:50:45Z
786	add structural schemas (struct and enum ) to schema.scala.	anzal787:main	CLOSED	2026-01-21T16:14:07Z
785	Fix incorrect decoding of nested empty maps by TOON codecs	plokhotnyuk:main	MERGED	2026-01-21T15:53:02Z
784	Implement ZIO Schema Migration System (Issue #519)	natinew77-creator:schema-migration-system	CLOSED	2026-01-21T15:05:58Z
783	Fix unexpected runtime error during TOON serialization of some `BigDecimal` values	plokhotnyuk:main	MERGED	2026-01-21T14:55:09Z
782	More test coverage for TOON codecs	plokhotnyuk:main	MERGED	2026-01-21T14:27:50Z
779	feat: Port MessagePack support to ZIO Schema 2	natinew77-creator:feature/schema-messagepack-port	CLOSED	2026-01-21T12:46:43Z
778	feat: Port BSON support to ZIO Schema 2 (Fixes #683)	natinew77-creator:implementations/bson-support	CLOSED	2026-01-21T12:36:05Z
777	feat: Added Json Data Type (#679)	KrishnaShuk:feat/JsonDataType	CLOSED	2026-01-21T10:35:59Z
776	Add DeepWiki badge to README	yarosman:patch-1	CLOSED	2026-01-21T10:00:27Z
775	Add Json data type (Issue #679)	natinew77-creator:issue-679-json-adt	CLOSED	2026-01-20T21:28:53Z
774	Add Json ADT data type	json-adt-679	MERGED	2026-01-20T21:14:22Z
773	Fix broken `sbt clean +publishLocal` + clean up name for the path interpolator spec	plokhotnyuk:main	MERGED	2026-01-20T17:44:48Z
772	feat(json): Add JsonPatch for JSON diff and patch operations	MichaelWalker-git:feat/json-patch	CLOSED	2026-01-20T16:11:08Z
771	Port BSON support to ZIO Schema 2 (schema-bson module)	Godzilla675:main	CLOSED	2026-01-20T13:32:42Z
770	feat: Add MessagePack binary codec support	Bhaviikkk:feature/messagepack-codec-only	CLOSED	2026-01-20T11:23:00Z
769	Fix #768 by removing package-only visibility for OpticsHolder	plokhotnyuk:main	MERGED	2026-01-20T10:48:15Z
767	feat: implement complete Json ADT for ZIO Blocks (Bounty #679)	lml-layer-system:feat/json-interpolators-bounty-679	CLOSED	2026-01-20T08:34:45Z
766	feat: replace TypeName with TypeId and add macro derivation	Aqil-Ahmad:feat/typename-by-typeid	CLOSED	2026-01-20T06:46:40Z
765	feat: add Json data type with encoder/decoder	MichaelWalker-git:feat/json-data-type	CLOSED	2026-01-20T06:38:29Z
764	feat: Add Json data type (Issue #679)	bikramadhikari001:feat/json-adt-679	CLOSED	2026-01-20T06:11:52Z
763	feat: Implement ThriftBinaryCodec for ZIO Schema 2	jacanidjar:main	CLOSED	2026-01-20T05:11:13Z
762	perf(toon): Optimize ToonReader/Writer with zero-allocation streaming	khoinp1012:feat/toon-optimization	CLOSED	2026-01-20T03:42:37Z
761	Add `p"..."` Path Interpolator Macro	orbin123:path-interpolator	CLOSED	2026-01-19T18:02:14Z
760	[FEATURE] Add MessagePack binary codec support (#682)	ascender1729:feature/682-messagepack-codec	CLOSED	2026-01-19T17:37:34Z
759	Add compile-time path interpolator p"..." for DynamicOptic	path-string-interpolator-755	MERGED	2026-01-19T17:35:06Z
758	Add compile-time p"..." string interpolator for DynamicOptic	Akshatthakur22:main	CLOSED	2026-01-19T17:17:19Z
757	More efficient decoding with TOON codecs	plokhotnyuk:main	MERGED	2026-01-19T16:52:06Z
756	feat: Add MessagePack codec support for ZIO Schema 2 with forward-compatible record decoding	Bhaviikkk:feature/messagepack-codec	CLOSED	2026-01-19T15:55:16Z
754	More efficient serialization with TOON codecs	plokhotnyuk:main	MERGED	2026-01-19T14:37:36Z
752	Port Apache Thrift binary format to ZIO Schema 2 (schema-thrift) #681	orbin123:port-thrift	MERGED	2026-01-19T12:58:17Z
751	feat: Implement MessagePack support for ZIO Schema	jacanidjar:feat/schema-messagepack-implement-support	CLOSED	2026-01-19T11:10:03Z
750	Add benchmarks for TOON	plokhotnyuk:main	MERGED	2026-01-19T10:07:24Z
749	feat(chunk): scalar optimizations for checksum mechanism	khoinp1012:feat/chunk-optimization-scalar	CLOSED	2026-01-19T06:21:47Z
748	feat: implement complete Json ADT for ZIO Blocks (Bounty #679)	lml-layer-system:json-adt-implementation-679	CLOSED	2026-01-19T02:09:48Z
747	Add JsonPatch type for diffing and patching JSON values (#685)	YadavAkhileshh:add-json-patch	CLOSED	2026-01-18T18:41:59Z
746	feat: implement structural migration system and Json type (#679)	Eliene-byte:feature/migration-system	CLOSED	2026-01-18T17:25:00Z
745	Fix decoding and encoding of `Unit` values by JSON codecs + fix an error message when decoding maps	plokhotnyuk:main	MERGED	2026-01-18T13:28:23Z
744	Feature: Full BSON Support for ZIO Schema 2 (Fixes #683)	jacanidjar:main	CLOSED	2026-01-18T06:49:46Z
743	Perf: Core Chunk Optimizations & SIMD Glue	khoinp1012:feat/simd-chunk-optimization	CLOSED	2026-01-18T06:35:40Z
742	Perf: Core Chunk Optimizations & SIMD Glue	khoinp1012:feat/simd-chunk-optimization	CLOSED	2026-01-18T06:30:23Z
741	Unified TypeId Implementation and TypeName Eradication	natinew77-creator:issue-471-typeid-unification	CLOSED	2026-01-18T05:25:59Z
740	feat: Add MessagePack binary codec support (#682)	abhijithwinddaa:feat/msgpack-support-v2	CLOSED	2026-01-18T05:12:32Z
739	MessagePack codec support	elskow:port-messagepack-support	MERGED	2026-01-18T03:11:36Z
738	Update scalafmt-core to 3.10.4	update/scalafmt-core-3.10.4	MERGED	2026-01-18T00:55:41Z
737	feat: JSON Data Type Implementation	ethanwater:json-data-type-clean	CLOSED	2026-01-17T21:45:59Z
736	feat: JSON Data Type	ethanwater:json-data-type-clean	CLOSED	2026-01-17T21:22:52Z
735	Add JsonPatch type for diffing and patching JSON values (#685)	Bhaviikkk:feature/json-patch-685	CLOSED	2026-01-17T17:55:41Z
734	feat: Add BSON support for ZIO Blocks Schema (#683)	1234-ad:feature/bson-support-683	CLOSED	2026-01-17T16:31:38Z
733	Add JsonPatch for diffing and patching JSON - Implements #685	1234-ad:feature/json-patch-685	CLOSED	2026-01-17T16:19:40Z
732	Add Json data type - Implements #679	1234-ad:feature/json-data-type-679	CLOSED	2026-01-17T16:15:01Z
731	feat: add MessagePack binary codec support /claim #682	abhijithwinddaa:feat/msgpack-support	CLOSED	2026-01-17T15:30:09Z
730	feat(json): Implement Json data type (Issue #679)	jacanidjar:main	CLOSED	2026-01-17T14:21:27Z
729	BSON support for zio-blocks	Nanashi-lab:zio-bson	MERGED	2026-01-17T11:24:20Z
728	[WIP]: Add Json Data Type. DO NOT REVIEW YET	Exceluyi:add-json-data-type	CLOSED	2026-01-17T10:48:05Z
727	feat(schema): implement JsonPatch mechanism (#685)	khoinp1012:feat/json-patch-mechanism	CLOSED	2026-01-17T05:14:45Z
726	feat: Json Data Type (clean)	ethanwater:json-data-type-clean	CLOSED	2026-01-16T23:46:05Z
725	ignore.	ethanwater:json-data-type-clean	CLOSED	2026-01-16T23:20:02Z
724	feat: JSON Data Type	ethanwater:json-data-type-clean	CLOSED	2026-01-16T21:43:41Z
723	Add Schema Migration System for ZIO Schema 2	BenraouaneSoufiane:schema-migration	CLOSED	2026-01-16T16:39:53Z
722	Fix decoding of non-ASCII keys/values of maps/sequences + fix handling of errors for nested data structures	plokhotnyuk:main	MERGED	2026-01-16T16:27:25Z
721	Port MessagePack Support to ZIO Schema 2 (forward-compatible record decode)	StanByriukov02:fix/msgpack-forward-compat-records	CLOSED	2026-01-16T14:06:09Z
720	Fix encoding of characters and rearrange tests for TOON codecs	plokhotnyuk:main	MERGED	2026-01-16T13:45:25Z
719	Thrift: decode records by field id (order-independent)	StanByriukov02:stan/claim-681-out-of-order	CLOSED	2026-01-16T12:38:34Z
718	feat: Add Schema Migration System for ZIO Schema 2	isi1314:add-schema-migration	CLOSED	2026-01-16T12:07:42Z
717	Fix encoding of `java.time.YearMonth` and allow decoding of numbers with leading zeros in TOON codecs	plokhotnyuk:main	MERGED	2026-01-16T10:46:21Z
716	feat(typeid): Implement TypeId with macro derivation for Scala 2.13 and 3.x	natinew77-creator:feature/issue-471-typeid-implementation	CLOSED	2026-01-16T06:20:31Z
715	feat: json data type	ethanwater:json-data-type	CLOSED	2026-01-15T18:28:47Z
714	Fix number parsing in TOON codecs	plokhotnyuk:main	MERGED	2026-01-15T18:05:45Z
713	Add Json codec derivation via DynamicValue (no Deriver)	Akshatthakur22:json-dynamicvalue-codec	CLOSED	2026-01-15T17:52:24Z
712	Add JsonPatch (diff/apply) and law tests	StanByriukov02:bounty-679-685-jsonpatch	CLOSED	2026-01-15T15:49:19Z
711	JSON Schema Generation for ZIO Blocks	John6150:main	CLOSED	2026-01-15T15:20:35Z
710	JSON Schema Generation Feature Added	John6150:main	CLOSED	2026-01-15T14:27:29Z
709	feat: Fix schema migration engine	rajim59:feature/schema-migration-engine	CLOSED	2026-01-15T14:13:55Z
707	Add timeouts and printing of elapsed test durations for all tests	plokhotnyuk:main	MERGED	2026-01-15T13:16:20Z
706	Split CI build jobs for Scala versions	plokhotnyuk:main	MERGED	2026-01-15T11:33:13Z
705	Add JsonPatch type for diffing and patching JSON values	John6150:main	CLOSED	2026-01-15T11:29:20Z
704	Fix issue #685	John6150:fix-issue-685	CLOSED	2026-01-15T11:06:17Z
703	Fix CI build for TOON to enable publishing and releasing	plokhotnyuk:main	MERGED	2026-01-15T09:32:47Z
702	feat(schema): Implement Into/As bidirectional type conversions	hartmade:feat/bounty-518-into-as	CLOSED	2026-01-15T04:01:14Z
701	feat(schema): Implement structural schema conversions	hartmade:feat/bounty-517-structural	CLOSED	2026-01-15T03:49:46Z
700	feat: Add BSON binary codec support	hartmade:feat/bson-codec	CLOSED	2026-01-15T03:48:21Z
699	feat: Add Thrift binary codec support	hartmade:feat/thrift-codec	CLOSED	2026-01-15T03:46:21Z
698	feat: Add MessagePack binary codec support	hartmade:feat/messagepack-codec	CLOSED	2026-01-15T03:44:34Z
697	feat(schema): Implement TypeId structural type representation	hartmade:feat/bounty-471-typeid	CLOSED	2026-01-15T03:37:15Z
696	feat: Port Thrift Codec to ZIO Schema 2	Pranjal6955:feat/PortThriftSupport	CLOSED	2026-01-15T03:11:30Z
695	feat: Add schema migration system with macro-based selectors	hartmade:feat/bounty-519-migration	CLOSED	2026-01-15T02:47:56Z
694	feat: Add Json data type (#679)	hartmade:feat/json-data-type	CLOSED	2026-01-15T02:27:07Z
693	Escape $ in Scaladoc	ghostdogpr:scaladoc	MERGED	2026-01-15T02:18:09Z
692	Add a way to get the key value pair as a tuple in MapDeconstructor	ghostdogpr:map-decon	MERGED	2026-01-15T02:06:08Z
691	feat: Comprehensive Schema Migration Engine with Cross-Platform Support	rajim59:feature/schema-migration-engine	CLOSED	2026-01-15T00:56:35Z
690	Add schema migration system with macro-based selectors	hartmade:feat/bounty-519-migration	CLOSED	2026-01-15T00:09:07Z
689	Add Into[A,B] and As[A,B] type classes for schema conversion	hartmade:feat/bounty-518-into-as	CLOSED	2026-01-14T23:33:51Z
688	Replace TypeName with TypeId and add macro derivation	hartmade:feat/bounty-471-typeid	CLOSED	2026-01-14T23:33:31Z
687	feat: Add Json data type (#679)	hartmade:feat/json-data-type	CLOSED	2026-01-14T23:09:19Z
686	Add structural schemas support	hartmade:feat/bounty-517-structural	CLOSED	2026-01-14T22:57:27Z
684	feat: Add Json data type	hartmade:feat/json-data-type	CLOSED	2026-01-14T21:17:28Z
678	Add Schema Migration System for ZIO Schema 2	BenraouaneSoufiane:schema-migration	CLOSED	2026-01-14T19:22:16Z
677	Try to find the root cause of flaky CI build - periodic hanging for Scala Native	plokhotnyuk:main	MERGED	2026-01-14T10:46:55Z
676	Preallocate registers in JSON reader and writer + tune benchmarks + test cleanup	plokhotnyuk:main	MERGED	2026-01-14T09:26:36Z
675	feat: Add TOON format support (schema-toon)	hartmade:feat/toon-support	CLOSED	2026-01-14T01:54:04Z
674	Update sbt-scoverage to 2.4.4	update/sbt-scoverage-2.4.4	MERGED	2026-01-14T00:52:54Z
673	Implement TypeId with macro derivation for Scala 2.13 and 3.5+	natinew77-creator:feat/typeid-implementation	CLOSED	2026-01-13T22:14:51Z
672	Fix Scala docs for derived optics usage + remove `DerivedSchema`	plokhotnyuk:main	MERGED	2026-01-13T12:45:49Z
671	Patch and Diffing	Nanashi-lab:patchanddiff	MERGED	2026-01-13T10:38:10Z
670	Enable all optic tests for Scala.js and Scala Native	plokhotnyuk:main	MERGED	2026-01-13T09:42:16Z
669	Fix warnings and remove examples from tests	plokhotnyuk:main	MERGED	2026-01-13T08:50:32Z
668	Update neotype to 0.4.10	update/neotype-0.4.10	MERGED	2026-01-13T00:45:42Z
667	Update zio-prelude to 1.0.0-RC45	update/zio-prelude-1.0.0-RC45	MERGED	2026-01-13T00:45:33Z
666	feat: Add TOON format support (schema-toon)	hartmade:feat/toon-support	CLOSED	2026-01-13T00:36:06Z
665	Split CI build for platforms + remove disabling of generative tests for Scala Native + gather all benchmarks in one module	plokhotnyuk:fix-ci-build-timeout	MERGED	2026-01-12T16:58:17Z
664	Fix missing support of encoded field and case names in derived optics + code and test cleanup	plokhotnyuk:main	MERGED	2026-01-12T15:26:32Z
663	Add Toon Format Support for Zio Schema 2	elskow:toon-support	MERGED	2026-01-12T07:16:44Z
662	Add initial TOON format support (schema-toon)	wilmoore:spike/toon-format-minimal-surface-area	CLOSED	2026-01-12T01:05:59Z
661	Complete TOON format implementation for ZIO Schema 2	natinew77-creator:jules-toon-impl	CLOSED	2026-01-11T13:05:34Z
660	feat(schema): Implement Schema Migration System (#519)	Ashutosh0x:feature/schema-migration-system	CLOSED	2026-01-11T11:06:53Z
659	feat: Schema Migration System for ZIO Schema 2 #648	AJ0070:fix/519	CLOSED	2026-01-11T08:58:10Z
658	Add Schema Migration System for ZIO Schema 2	BenraouaneSoufiane:schema-migration	CLOSED	2026-01-11T07:09:26Z
657	feat: Add TOON format support with complete codec deriver	orbin123:feature/toon-format-support	CLOSED	2026-01-11T04:16:32Z
653	feat(schema): Add algebraic patch/diff system with LCS-based diffing	vision39:main	CLOSED	2026-01-10T18:14:57Z
652	Update Schema.scala	anzal787:patch-2	CLOSED	2026-01-10T17:07:51Z
651	Update Schema.scala	anzal787:patch-1	CLOSED	2026-01-10T16:52:54Z
650	Fix formatting and add structural method in Schema.scala	anzal787:structural-schemas-517	CLOSED	2026-01-10T16:02:43Z
649	Revert "Implement DynamicValue as Selectable with dynamic field access"	revert-644-dynamic-selectable	MERGED	2026-01-10T12:22:10Z
648	feat: Schema Migration System for ZIO Schema 2	AJ0070:fix/519	CLOSED	2026-01-10T10:47:39Z
647	Update register offset usage	plokhotnyuk:main	MERGED	2026-01-10T10:15:31Z
646	Implement Schema Migration System for ZIO Schema 2	natinew77-creator:clean/schema-migration-519	CLOSED	2026-01-10T01:41:14Z
645	Implement Schema Migration System for ZIO Schema 2	natinew77-creator:feature/schema-migration-519	CLOSED	2026-01-10T01:37:06Z
644	Implement DynamicValue as Selectable with dynamic field access	dynamic-selectable	MERGED	2026-01-09T22:31:10Z
643	Patch & Diffing	Nanashi-lab:patchanddiff	CLOSED	2026-01-09T12:48:56Z
642	Fix missing usage of configuration for re-entrant calls of `JsonBinaryCodec.decode` and `JsonBinaryCodec.encode` methods	plokhotnyuk:main	MERGED	2026-01-09T10:38:59Z
641	Make implementation of `newObjectBuilder` and `addObject` methods for constructors of `Array`, `IArray`, and `ArraySeq` collections to be consistent with other `SeqConstructor` implementations	plokhotnyuk:main	MERGED	2026-01-09T07:47:53Z
640	Update zio-sbt-website to 0.4.10	update/zio-sbt-website-0.4.10	MERGED	2026-01-09T00:50:58Z
639	Add `empty...` methods for constructors of collections and use them for more efficient decoding with JSON codecs	plokhotnyuk:main	MERGED	2026-01-08T10:58:59Z
638	Fix generated implementation of `addObject` for constructors of `Array`, `IArray`, and `ArraySeq` collections	plokhotnyuk:main	MERGED	2026-01-08T09:31:29Z
637	Add an ability to encode/decode to/from strings using JSON codecs	plokhotnyuk:main	MERGED	2026-01-07T16:51:51Z
636	Update register offset usage	plokhotnyuk:main	MERGED	2026-01-07T16:02:18Z
635	Documentation of Optics	khajavi:optics-documentation	MERGED	2026-01-07T15:45:02Z
634	Add an ability to encode/decode to/from strings using JSON codecs	plokhotnyuk:main	CLOSED	2026-01-07T14:46:07Z
633	Update register offset usage	plokhotnyuk:main	MERGED	2026-01-07T12:16:04Z
632	Remove `SchemaAspect.recursive` + add Scala docs	plokhotnyuk:main	MERGED	2026-01-07T09:02:24Z
631	Fix consistency of `newObjectBuilder`, `addObject` and `resultObject` methods for specialized collections: `Array`, `ArraySeq`, and `IArray`	plokhotnyuk:main	MERGED	2026-01-06T09:40:08Z
630	Rename SchemaVersionSpecific to SchemaCompanionVersionSpecific	rename-schema-version-specific	MERGED	2026-01-06T07:13:36Z
629	Update sbt, sbt-dependency-tree, ... to 1.12.0	update/sbt-1.12.0	MERGED	2026-01-06T00:50:29Z
628	Update scala-library, scala-reflect to 2.13.18	update/scala-library-2.13.18	CLOSED	2026-01-06T00:50:21Z
627	Update Scala 2.13 to 2.13.18	plokhotnyuk:main	MERGED	2026-01-05T16:23:43Z
626	Update Scala.js to 1.20.2	plokhotnyuk:main	MERGED	2026-01-05T12:20:32Z
625	Replicate ZIO Chunk (from zio/zio) into here #584	nicefacer:main	CLOSED	2026-01-05T09:17:37Z
624	Switch `RegisterOffset` type to `Long`	plokhotnyuk:main	MERGED	2026-01-05T07:53:51Z
623	Port ZIO Chunk to standalone zio-blocks-chunk module	simiondolha:feature/chunk-port-issue-584	CLOSED	2026-01-05T00:54:16Z
622	Replicate ZIO Chunk (from zio/zio) into here #584	nicefacer:main	CLOSED	2026-01-04T23:48:58Z
621	feat(schema): Finalize Patch & Diffing implementation	SolariSystems:feature/finalize-patch-diffing	CLOSED	2026-01-04T21:23:27Z
620	feat(schema): Finalize Patch & Diffing implementation	SolariSystems:feature/finalize-patch-diffing	CLOSED	2026-01-04T18:53:11Z
619	Remove `relativeIndex: Int` parameter from register set/get methods	plokhotnyuk:remove-relative-index	MERGED	2026-01-04T14:16:41Z
618	Documentation of Schema Data Type	khajavi:schema-data-type-doc	MERGED	2026-01-03T18:11:16Z
617	Avoid allocation of registers during JSON decoding and encoding + remove `ReaderConfig.maxMarkNum`	plokhotnyuk:main	MERGED	2026-01-03T11:19:41Z
616	Update jsoniter-scala-macros to 2.38.8	update/jsoniter-scala-macros-2.38.8	MERGED	2026-01-03T00:46:34Z
614	Structural Types Schema support (#517)	structural-schemas-517	MERGED	2026-01-02T15:34:38Z
613	More efficient getting of long and double values from registers with Scala.js	plokhotnyuk:main	MERGED	2026-01-02T14:47:13Z
612	Structural Schema type	Nanashi-lab:structural	CLOSED	2026-01-02T14:12:25Z
611	Test cleanup	plokhotnyuk:main	MERGED	2026-01-02T12:52:13Z
610	Add a test assertion that validates a parsed value for neotype's subtype	plokhotnyuk:main	MERGED	2026-01-02T10:39:06Z
609	Rename parameters in SchemaAspect trait	plokhotnyuk-patch-1	MERGED	2026-01-02T09:35:49Z
608	Fix missing support of wrappers for opaque types that have primitive underlying types in Avro and JSON codecs	plokhotnyuk:main	MERGED	2026-01-02T08:55:56Z
607	Code and test cleanup	plokhotnyuk:main	MERGED	2026-01-02T07:33:39Z
606	Update neotype to 0.4.7	update/neotype-0.4.7	CLOSED	2026-01-02T00:51:00Z
605	feat: Introduce `typeid` module for robust type identification and migrate `schema` to use `TypeId` instead of `TypeName`	Pranjal6955:typeid	CLOSED	2026-01-01T16:27:33Z
604	Port Optimized Chunk of Zio Core into Zio Blocks	elskow:port-zio-chunk	MERGED	2026-01-01T13:26:43Z
603	Add test assertions for JSON codecs derived from records	plokhotnyuk:main	MERGED	2026-01-01T10:50:52Z
602	Add `maxMarkNum` option to `ReaderConfig` and fix missing mark resetting in `JsonReader.readRawValAsBytes()` implementation	plokhotnyuk:main	MERGED	2026-01-01T08:49:53Z
601	Update neotype to 0.4.5	update/neotype-0.4.5	CLOSED	2026-01-01T00:56:12Z
600	feat(typeid): Add TypeId module for type identity (Issue #471)	cestercian:feature/471-typeid-implementation	CLOSED	2025-12-31T23:35:57Z
599	Documentation of Reflect Data Type	khajavi:reflect-data-type-doc	MERGED	2025-12-31T13:43:57Z
598	More efficient decoding and encoding of records by JSON codecs	plokhotnyuk:main	MERGED	2025-12-31T11:24:33Z
597	More efficient decoding of variants and records by JSON codecs	plokhotnyuk:main	MERGED	2025-12-31T09:10:07Z
596	Update neotype to 0.4.4	update/neotype-0.4.4	CLOSED	2025-12-31T00:51:01Z
594	More efficient handling of default values in JSON codecs	plokhotnyuk:main	MERGED	2025-12-30T14:51:09Z
593	More efficient encoding of discriminator fields + code cleanup	plokhotnyuk:main	MERGED	2025-12-30T14:17:59Z
591	Move JSON codecs for primitives from `JsonBinaryCodecDeriver` instances to `JsonBinaryCodec` object	plokhotnyuk:main	MERGED	2025-12-30T12:16:10Z
590	Documentation of Binding Data Type	khajavi:binding-data-type-doc	MERGED	2025-12-30T11:47:32Z
589	Add Into[A, B] & As[A, B] Type Classes with derivation (#518)	into-as	MERGED	2025-12-30T11:25:33Z
588	Fix broken decoding and encoding for re-entrant calls of JSON codec + restore methods to decode and encode raw values + code and docs cleanup	plokhotnyuk:main	MERGED	2025-12-30T11:01:03Z
587	feat: port optimized Chunk to zio.blocks.chunk with zero dependencies	rajim59:feature/port-chunk-implementation	CLOSED	2025-12-30T02:29:50Z
586	Update chanterelle to 0.1.2	update/chanterelle-0.1.2	MERGED	2025-12-30T00:49:00Z
585	Add structural schemas and .structural API (issue #517)	vision39:main	CLOSED	2025-12-29T19:17:46Z
583	Code cleanup	plokhotnyuk:main	MERGED	2025-12-29T16:08:37Z
582	Avoid redundant boxing when comparing default values with primitives during JSON encoding	plokhotnyuk:main	MERGED	2025-12-29T12:37:41Z
581	Code and docs cleanup	plokhotnyuk:main	MERGED	2025-12-29T11:03:45Z
580	Make `SeqConstructor` for `Array`, `ArraySeq`, and `IArray` to be abstract and avoid usage of incorrect `SeqConstructor.newObjectBuilder` implementation	plokhotnyuk:main	MERGED	2025-12-29T09:01:28Z
579	Fix #519: MigrationBuilder core implementation	nr0225:claim-519-migrationbuilder	CLOSED	2025-12-29T08:50:19Z
578	Fix unexpected `java.lang.ClassCastException` when encoding case classes with array fields to JSON	plokhotnyuk:main	MERGED	2025-12-29T07:18:34Z
577	Update jsoniter-scala-macros to 2.38.7	update/jsoniter-scala-macros-2.38.7	MERGED	2025-12-29T00:54:25Z
576	Code cleanup	plokhotnyuk:main	MERGED	2025-12-28T20:26:49Z
